Country,Goal,Window,Model Type,Model,params,Error (MSE),Error (R2),Prediction Year,Prediction,Actual Value,Prediction Error
Norway,goal13,2020,ols,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x794b037b3700>,"Intercept   -485.96
year           0.26
dtype: float64",11.046548188653489,0.1936383594451625,2021,31.09999999999934,39.0,-7.900000000000659
Norway,goal14,2020,ols,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x794b037c8f40>,"Intercept   226.35
year         -0.08
dtype: float64",4.24123946229208,0.05142682429678225,2021,74.12380952380863,75.0,-0.8761904761913684
Norway,goal15,2020,ols,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x794b037c9c00>,"Intercept   -415.19
year           0.24
dtype: float64",0.6732285258601104,0.7708035991312422,2021,62.504761904761324,62.0,0.5047619047613239
Norway,goal16,2020,ols,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x794b037c8a30>,"Intercept   -137.01
year           0.11
dtype: float64",0.4199817726133541,0.5519445794846838,2021,91.33809523809461,91.0,0.33809523809460984
Norway,goal17,2020,ols,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x794b037cbb80>,"Intercept   -354.49
year           0.22
dtype: float64",1.5565504670767902,0.5563831168831148,2021,89.08095238095143,87.0,2.0809523809514303
Oman,goal2,2020,ols,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x794b037c9210>,"Intercept   -218.08
year           0.14
dtype: float64",2.440009113693308,0.23940340909091395,2021,60.133333333333155,57.0,3.1333333333331552
Oman,goal3,2020,ols,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x794b037dceb0>,"Intercept   -990.13
year           0.53
dtype: float64",3.9994759626338827,0.7408588975169017,2021,83.36666666666713,83.0,0.366666666667129
Oman,goal4,2020,ols,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x794b037de350>,"Intercept   -2676.44
year            1.37
dtype: float64",12.6184780132146,0.8577345937475946,2021,92.59523809524035,75.0,17.595238095240347
Oman,goal5,2020,ols,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x794b037dfe20>,"Intercept   -1919.22
year            0.97
dtype: float64",2.0224424698108683,0.9493881996077185,2021,36.166666666668334,33.0,3.166666666668334
Oman,goal6,2020,ols,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x794b037fd690>,"Intercept   -576.58
year           0.31
dtype: float64",3.0974025974025876,0.5492838671175666,2021,40.21428571428646,44.0,-3.7857142857135386
Oman,goal7,2020,ols,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x794b037fe890>,"Intercept   -449.48
year           0.26
dtype: float64",1.9688539530644862,0.5739844212186931,2021,67.57619047618999,68.0,-0.42380952381000725
Oman,goal8,2020,ols,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x794b037ff370>,"Intercept   32.91
year         0.02
dtype: float64",1.0479152426520806,0.01850192061460043,2021,77.52857142857164,79.0,-1.471428571428362
Oman,goal9,2020,ols,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x794b0361a7a0>,"Intercept   -4065.43
year            2.04
dtype: float64",12.572180451127702,0.9308077464205915,2021,63.18571428571613,66.0,-2.8142857142838693
Oman,goal11,2020,ols,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x794b037ffa90>,"Intercept   -287.35
year           0.18
dtype: float64",1.3307131465026247,0.4835072515033587,2021,66.97619047619008,67.0,-0.0238095238099163
Oman,goal12,2020,ols,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x794b0361a980>,"Intercept   -75.29
year          0.07
dtype: float64",6.467350193666,0.02989747095010009,2021,66.43809523809634,66.0,0.4380952380963379
Oman,goal13,2020,ols,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x794b0361b7f0>,"Intercept   1441.48
year          -0.70
dtype: float64",35.36359079516974,0.3587496488241807,2021,29.409523809522852,36.0,-6.590476190477148
Oman,goal14,2020,ols,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x794b036321a0>,"Intercept   -336.30
year           0.21
dtype: float64",1.0605604921394445,0.616699604743081,2021,78.39999999999986,78.0,0.3999999999998636
Oman,goal15,2020,ols,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x794b03630e80>,"Intercept   238.45
year         -0.09
dtype: float64",0.5517657780815667,0.370987012987014,2021,57.34761904761805,59.0,-1.6523809523819466
Oman,goal16,2020,ols,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x794b03630b50>,"Intercept   -102.22
year           0.09
dtype: float64",0.4358168147641878,0.42036363636363017,2021,76.2571428571413,76.0,0.2571428571413037
Oman,goal17,2020,ols,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x794b03633c70>,"Intercept   -698.19
year           0.38
dtype: float64",3.4298701298701486,0.6279178407237116,2021,65.5857142857152,69.0,-3.4142857142848015
Pakistan,goal1,2020,ols,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x794b03649540>,"Intercept   -4048.18
year            2.04
dtype: float64",13.665345181134368,0.9253290505714515,2021,83.05714285714612,77.0,6.057142857146118
Pakistan,goal2,2020,ols,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x794b0364a500>,"Intercept   -240.21
year           0.14
dtype: float64",1.3230348598769737,0.3760154738878103,2021,43.25714285714153,42.0,1.257142857141531
Pakistan,goal3,2020,ols,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x794b0364a200>,"Intercept   -1725.16
year            0.88
dtype: float64",0.9921394395078907,0.9691262177223796,2021,46.50000000000114,46.0,0.5000000000011369
Pakistan,goal4,2020,ols,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x794b0365e410>,"Intercept   -578.91
year           0.31
dtype: float64",0.3056960583276594,0.9285036768624055,2021,53.633333333333894,32.0,21.633333333333894
Pakistan,goal5,2020,ols,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x794b0365d780>,"Intercept   -1959.90
year            0.99
dtype: float64",4.989223057644051,0.887543780363802,2021,32.22380952381059,36.0,-3.776190476189413
Pakistan,goal6,2020,ols,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x794b0365e980>,"Intercept   -855.87
year           0.45
dtype: float64",0.08988380041012506,0.989072627555259,2021,49.64285714285688,49.0,0.642857142856883
Pakistan,goal7,2020,ols,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x794b0365f460>,"Intercept   -1244.52
year            0.64
dtype: float64",0.33201184780130527,0.980638303526349,2021,57.32380952381118,57.0,0.3238095238111782
Pakistan,goal8,2020,ols,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x794b0367a890>,"Intercept   543.45
year         -0.24
dtype: float64",0.7784233310549028,0.7503288512130979,2021,57.88095238095235,59.0,-1.1190476190476488
Pakistan,goal9,2020,ols,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x794b03678820>,"Intercept   -950.48
year           0.49
dtype: float64",2.5042606516290546,0.7924387203988382,2021,31.152380952381236,37.0,-5.847619047618764
Pakistan,goal10,2020,ols,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x794b0367b070>,"Intercept   433.62
year         -0.17
dtype: float64",10.227568922305785,0.10430201931518679,2021,87.16190476190752,90.0,-2.838095238092478
Pakistan,goal11,2020,ols,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x794b0367b8e0>,"Intercept   608.83
year         -0.28
dtype: float64",0.5310549100022613,0.8594887870749985,2021,36.64761904762008,36.0,0.6476190476200827
Pakistan,goal12,2020,ols,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x794b03690f70>,"Intercept   229.77
year         -0.07
dtype: float64",0.3921622237411705,0.3369799691833598,2021,88.03809523809409,88.0,0.03809523809408688
Pakistan,goal13,2020,ols,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x794b03692170>,"Intercept   204.17
year         -0.05
dtype: float64",0.1257006151742995,0.4775568181818176,2021,96.55714285714303,96.0,0.5571428571430346
Pakistan,goal14,2020,ols,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x794b03692f80>,"Intercept   -492.64
year           0.28
dtype: float64",0.3916154021417261,0.8869359294829604,2021,63.79047619047509,63.0,0.7904761904750899
Pakistan,goal15,2020,ols,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x794b036914e0>,"Intercept   485.09
year         -0.21
dtype: float64",0.09979494190020018,0.9460458240946072,2021,65.14285714285495,65.0,0.14285714285495033
Pakistan,goal16,2020,ols,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x794b036a93f0>,"Intercept   -43.48
year          0.04
dtype: float64",2.2764411027568934,0.03166311300639624,2021,43.13809523809526,43.0,0.1380952380952607
Pakistan,goal17,2020,ols,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x794b036aa5f0>,"Intercept   -173.95
year           0.11
dtype: float64",0.28099794941899764,0.6262727272727331,2021,43.90000000000026,46.0,-2.0999999999997385
Panama,goal1,2020,ols,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x794b036a9a80>,"Intercept   -2559.71
year            1.32
dtype: float64",9.592914103440018,0.879689044845899,2021,99.09047619047942,94.0,5.090476190479421
Panama,goal2,2020,ols,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x794b036c2500>,"Intercept   -579.69
year           0.31
dtype: float64",0.5818409660514924,0.8703047232097512,2021,47.60476190476197,47.0,0.6047619047619719
Panama,goal3,2020,ols,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x794b036c1870>,"Intercept   -628.08
year           0.35
dtype: float64",0.8046707678286342,0.8618486934752043,2021,83.20476190476188,84.0,-0.7952380952381191
Panama,goal4,2020,ols,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x794b036c2a70>,"Intercept   -448.31
year           0.26
dtype: float64",10.130713146502629,0.21420012724445003,2021,79.25238095238359,85.0,-5.747619047616411
Panama,goal5,2020,ols,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x794b036c3550>,"Intercept   -364.36
year           0.21
dtype: float64",5.008156755525171,0.26372345414349907,2021,60.838095238096116,63.0,-2.161904761903884
Panama,goal6,2020,ols,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x794b036da980>,"Intercept   -399.20
year           0.23
dtype: float64",0.6625655046707717,0.7697180867912562,2021,73.23809523809746,71.0,2.2380952380974577
Panama,goal7,2020,ols,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x794b036d88e0>,"Intercept   -440.72
year           0.26
dtype: float64",2.4650945545682528,0.5183287329712376,2021,76.33809523809549,79.0,-2.661904761904509
Panama,goal8,2020,ols,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x794b036d8b50>,"Intercept   103.60
year         -0.02
dtype: float64",3.0761676919571563,0.0037411452184207272,2021,69.48095238095311,68.0,1.4809523809531129
Panama,goal9,2020,ols,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x794b036db9d0>,"Intercept   -2627.80
year            1.32
dtype: float64",8.564069264069284,0.8923284712514606,2021,46.7476190476209,50.0,-3.2523809523790987
Panama,goal10,2020,ols,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x794b036f12a0>,"Intercept   -1037.08
year            0.52
dtype: float64",0.888881294144452,0.9258646245059289,2021,20.66190476190559,17.0,3.661904761905589
Panama,goal12,2020,ols,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x794b036f20e0>,"Intercept   306.26
year         -0.11
dtype: float64",0.9581225791752109,0.34539227895392266,2021,80.53333333333279,71.0,9.533333333332791
Panama,goal13,2020,ols,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x794b036f1f60>,"Intercept   706.86
year         -0.31
dtype: float64",1.7318751424014576,0.687322089675031,2021,87.43809523809512,91.0,-3.5619047619048843
Panama,goal14,2020,ols,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x794b036f25f0>,"Intercept   -1092.52
year            0.57
dtype: float64",32.95231259968096,0.2874499931024982,2021,64.96666666666715,70.0,-5.033333333332848
Panama,goal15,2020,ols,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x794b035154e0>,"Intercept   -288.58
year           0.18
dtype: float64",1.6380041011619828,0.43560998586905775,2021,68.37142857143004,66.0,2.3714285714300445
Panama,goal16,2020,ols,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x794b035166e0>,"Intercept   -48.92
year          0.05
dtype: float64",3.6839371155160623,0.031692418253682964,2021,61.31428571428461,64.0,-2.6857142857153917
Panama,goal17,2020,ols,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x794b035163e0>,"Intercept   -97.35
year          0.08
dtype: float64",4.218204602415116,0.053395030166686674,2021,57.50952380952528,63.0,-5.490476190474723
Papua New Guinea,goal1,2020,ols,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x794b0352a5f0>,"Intercept   -1623.73
year            0.82
dtype: float64",0.9500341763499612,0.9662694753191284,2021,32.44285714285843,29.0,3.442857142858429
Papua New Guinea,goal2,2020,ols,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x794b03529960>,"Intercept   1049.14
year          -0.50
dtype: float64",2.845864661654168,0.7807068366164518,2021,38.6428571428562,40.0,-1.3571428571437991
Papua New Guinea,goal3,2020,ols,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x794b0352ab60>,"Intercept   -625.32
year           0.33
dtype: float64",0.7483481430849789,0.8558924183924196,2021,43.97619047618991,42.0,1.9761904761899132
Papua New Guinea,goal4,2020,ols,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x794b0352b640>,"Intercept   194.68
year         -0.07
dtype: float64",0.34203691045796214,0.3681818181818197,2021,52.94285714285752,52.0,0.9428571428575196
Papua New Guinea,goal5,2020,ols,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x794b03546a70>,"Intercept   -1298.23
year            0.66
dtype: float64",1.0441558441558842,0.9449354768942376,2021,45.60000000000082,45.0,0.6000000000008185
Papua New Guinea,goal6,2020,ols,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x794b03544040>,"Intercept   -192.94
year           0.12
dtype: float64",0.7095010252904939,0.4383116883116923,2021,43.28571428571453,45.0,-1.7142857142854666
Papua New Guinea,goal7,2020,ols,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x794b03544a00>,"Intercept   -339.69
year           0.18
dtype: float64",1.1765778081567522,0.5324157913799361,2021,27.761904761904873,28.0,-0.23809523809512712
Papua New Guinea,goal8,2020,ols,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x794b03547ac0>,"Intercept   91.85
year        -0.01
dtype: float64",0.16796536796536832,0.014438502673794651,2021,76.10476190476287,76.0,0.10476190476286718
Papua New Guinea,goal9,2020,ols,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x794b03559150>,"Intercept   -531.26
year           0.27
dtype: float64",0.8487582592845732,0.7736266407389407,2021,9.419047619048115,10.0,-0.5809523809518851
Papua New Guinea,goal11,2020,ols,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x794b0355a1d0>,"Intercept   868.77
year         -0.41
dtype: float64",0.3287309182045953,0.9529204463877841,2021,49.87619047618978,50.0,-0.12380952381022325
Papua New Guinea,goal12,2020,ols,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x794b0355a050>,"Intercept   125.62
year         -0.01
dtype: float64",0.08696741854636586,0.08684210526315839,2021,96.74761904761795,97.0,-0.2523809523820546
Papua New Guinea,goal13,2020,ols,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x794b0355a6e0>,"Intercept   110.52
year         -0.01
dtype: float64",0.13287764866712143,0.01818181818182496,2021,94.7714285714283,96.0,-1.2285714285716978
Papua New Guinea,goal14,2020,ols,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x794b03575810>,"Intercept   -50.27
year          0.06
dtype: float64",4.973160173160169,0.028261063128840913,2021,70.46666666666786,72.0,-1.5333333333321377
Papua New Guinea,goal15,2020,ols,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x794b035767d0>,"Intercept   445.16
year         -0.19
dtype: float64",0.1720665299612634,0.8943776223776244,2021,61.96190476190378,63.0,-1.0380952380962185
Papua New Guinea,goal16,2020,ols,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x794b035764d0>,"Intercept   329.57
year         -0.14
dtype: float64",0.4694691273638664,0.616151266766019,2021,53.9761904761894,56.0,-2.0238095238105984
Papua New Guinea,goal17,2020,ols,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x794b0358a6e0>,"Intercept   477.47
year         -0.22
dtype: float64",1.8307587149692484,0.5071034228928947,2021,41.771428571428885,43.0,-1.2285714285711151
