country,goal,window,rmse,mape,r_squared,model
Botswana,goal5,5,40.99289925493992,0.07599919050466777,0.650978758850474,Ridge_Auto
Botswana,goal5,8,32.54195560710902,0.07268850146602748,0.49805303052799166,Ridge_Auto
Botswana,goal5,11,31.204359182207213,0.07343215226018934,0.43688880016525544,Ridge_Auto
Botswana,goal5,14,22.673066074883323,0.0657419971529261,0.3885087803463218,Ridge_Auto
Botswana,goal5,17,13.375825900758405,0.05164082011388663,0.24539226056966204,Ridge_Auto
Botswana,goal6,5,15.555322319404166,0.04385402361257508,0.7643480043240009,Ridge_Auto
Botswana,goal6,8,6.989334106637367,0.03141923585481997,0.8810163429617123,Ridge_Auto
Botswana,goal6,11,4.2698222271592,0.0244371009180445,0.925596935707732,Ridge_Auto
Botswana,goal6,14,1.8482400452101453,0.01505335619957561,0.9445828533874482,Ridge_Auto
Botswana,goal6,17,1.070684698659704,0.010903797276665511,0.9513152466452862,Ridge_Auto
Botswana,goal7,5,539.188830579845,0.43098312541425876,0.6893373650160621,Ridge_Auto
Botswana,goal7,8,449.05497306543265,0.41334804694941846,0.4281160003901766,Ridge_Auto
Botswana,goal7,11,303.8523827401822,0.3202352356420029,0.3194330419884036,Ridge_Auto
Botswana,goal7,14,134.96802490444455,0.19099512196948154,0.3077262126036583,Ridge_Auto
Botswana,goal7,17,17.62504282939276,0.07676344648824761,0.47124311310324635,Ridge_Auto
Botswana,goal8,5,62.20967282150936,0.0918766957249099,0.4743189205759977,Ridge_Auto
Botswana,goal8,8,18.73262091066381,0.04830022893216417,0.26440661196490933,Ridge_Auto
Botswana,goal8,11,6.79393940381015,0.033056279374249306,0.1818513946850599,Ridge_Auto
Botswana,goal8,14,3.991242926591269,0.027111071539936783,0.12592058804539466,Ridge_Auto
Botswana,goal8,17,2.0921631641418883,0.020326186866029557,0.08809313513105915,Ridge_Auto
Botswana,goal9,5,561.1110722384198,0.3676237783805652,0.7682166898558934,Ridge_Auto
Botswana,goal9,8,471.54152603019764,0.32690266685306096,0.7310651045505805,Ridge_Auto
Botswana,goal9,11,385.14097246910615,0.30140226153531324,0.7157400231182747,Ridge_Auto
Botswana,goal9,14,217.94904895972638,0.24985091404857887,0.6528669735139725,Ridge_Auto
Botswana,goal9,17,140.80311255962079,0.21373113686754594,0.7136829022418528,Ridge_Auto
Brazil,goal1,5,286.176643990927,0.16845414530899952,0.8373718420968389,Ridge_Auto
Brazil,goal1,8,318.35747758729406,0.19005676540819735,0.867088317633936,Ridge_Auto
Brazil,goal1,11,305.6874991645217,0.19085610193481703,0.921557579561583,Ridge_Auto
Brazil,goal1,14,268.42370782356124,0.18140552926067843,0.9341970531054824,Ridge_Auto
Brazil,goal1,17,184.84695748676762,0.1507714513154819,0.9198685268648437,Ridge_Auto
Brazil,goal10,5,41.1413022351788,0.3869978320998694,0.7797173618269954,Ridge_Auto
Brazil,goal10,8,42.53144247404827,0.40764489921842784,0.8206671055411571,Ridge_Auto
Brazil,goal10,11,39.04697008474577,0.39863346495133645,0.8794470755320699,Ridge_Auto
Brazil,goal10,14,33.57073696733998,0.3752317331791021,0.9128760875311389,Ridge_Auto
Brazil,goal10,17,25.528428203533615,0.3370422794859372,0.9020679735923997,Ridge_Auto
Brazil,goal11,5,16.015270489148136,0.0387721980177839,0.679616439284579,Ridge_Auto
Brazil,goal11,8,15.959529333123507,0.04041168459212072,0.8528453075911581,Ridge_Auto
Brazil,goal11,11,16.522821345905445,0.042635781270943016,0.9124708532846671,Ridge_Auto
Brazil,goal11,14,15.125962909112951,0.041063414622698496,0.9415399184994062,Ridge_Auto
Brazil,goal11,17,11.97915453692707,0.03646601748534317,0.9506637835575218,Ridge_Auto
Brazil,goal12,5,8.428726919339217,0.03196363483665077,0.6666878769648561,Ridge_Auto
Brazil,goal12,8,5.50483819597358,0.024456344490658213,0.5819889440672579,Ridge_Auto
Brazil,goal12,11,5.1676877161359,0.02417760117514982,0.6704068354837833,Ridge_Auto
Brazil,goal12,14,3.9588147726773077,0.022463736501748127,0.7497116662109968,Ridge_Auto
Brazil,goal12,17,1.6455867517867255,0.014190479809495182,0.7234849740048752,Ridge_Auto
Brazil,goal13,5,12.01801749271133,0.03037342596613108,0.7548937942523923,Ridge_Auto
Brazil,goal13,8,12.318953090594489,0.03299436795994984,0.617650672528222,Ridge_Auto
Brazil,goal13,11,12.803133515043882,0.03658473879062098,0.7398325800778747,Ridge_Auto
Brazil,goal13,14,11.760297168555754,0.03607389484349166,0.7944628297586789,Ridge_Auto
Brazil,goal13,17,7.808050504996196,0.029548104040699557,0.7674955600407862,Ridge_Auto
Brazil,goal14,5,4.046271460965365,0.025975928833071576,0.6105629064812684,Ridge_Auto
Brazil,goal14,8,2.2736345942120018,0.01835006170300276,0.8048475812017374,Ridge_Auto
Brazil,goal14,11,1.6603728348743823,0.015827136664240828,0.8887416909351795,Ridge_Auto
Brazil,goal14,14,1.2886742133372948,0.014977250819356485,0.9132920381765744,Ridge_Auto
Brazil,goal14,17,0.49061277896416067,0.008874316697774179,0.9241554186979352,Ridge_Auto
Brazil,goal15,5,2.9517654680920065,0.023728401990092685,0.7849044379656563,Ridge_Auto
Brazil,goal15,8,1.123978255740809,0.014999172833885358,0.7072363472243107,Ridge_Auto
Brazil,goal15,11,1.111036457311927,0.014608903787909817,0.7786314182095844,Ridge_Auto
Brazil,goal15,14,0.8001380968476872,0.012539265601868126,0.839269731908735,Ridge_Auto
Brazil,goal15,17,0.4400445275665924,0.008818737699701889,0.8660780464531015,Ridge_Auto
Brazil,goal16,5,14.262565597667638,0.057456494567406036,0.2732997437593525,Ridge_Auto
Brazil,goal16,8,10.886541955017368,0.05244855205735169,0.2297952858426096,Ridge_Auto
Brazil,goal16,11,11.094275500312051,0.054340054828805086,0.34253000898818736,Ridge_Auto
Brazil,goal16,14,10.477850165631857,0.05435018257390527,0.43336798660437503,Ridge_Auto
Brazil,goal16,17,6.6395954588286,0.04320010451583515,0.4166987221262528,Ridge_Auto
Brazil,goal17,5,7.805707806932297,0.02824343399832118,0.6181452172705806,Ridge_Auto
Brazil,goal17,8,3.5361117882981903,0.020152277325497073,0.5833370526733583,Ridge_Auto
Brazil,goal17,11,2.155773520282827,0.015941911305033536,0.7200115268780036,Ridge_Auto
Brazil,goal17,14,1.7675197794376296,0.014755561257431087,0.778098558739848,Ridge_Auto
Brazil,goal17,17,1.7848389062264929,0.014626807019245658,0.8340483047655972,Ridge_Auto
Brazil,goal2,5,47.72149659863949,0.08663081306303817,0.33616527894954223,Ridge_Auto
Brazil,goal2,8,39.28404372444155,0.0856466742178682,0.32791734497887554,Ridge_Auto
Brazil,goal2,11,35.86610571053552,0.0835302157894716,0.3470390447236668,Ridge_Auto
Brazil,goal2,14,30.06920450896203,0.07825792915113496,0.30808058906531705,Ridge_Auto
Brazil,goal2,17,25.886844668969253,0.07333529860010353,0.2382271563264764,Ridge_Auto
Brazil,goal3,5,21.63839974084873,0.04817299909252885,0.758883546441418,Ridge_Auto
Brazil,goal3,8,22.066759397609104,0.05260637150761853,0.8758403490944822,Ridge_Auto
Brazil,goal3,11,19.18979988784669,0.05143245502182896,0.9198248574216826,Ridge_Auto
Brazil,goal3,14,16.172507513104698,0.048574896294208594,0.9355797923936189,Ridge_Auto
Brazil,goal3,17,13.857783918174098,0.04510025300518228,0.9454563511792535,Ridge_Auto
Brazil,goal4,5,76.91228377065134,0.0903669080535441,0.878741580866604,Ridge_Auto
Brazil,goal4,8,60.83108170808478,0.07737228068157906,0.7950226331643483,Ridge_Auto
Brazil,goal4,11,39.66357200401213,0.059223360447269856,0.6270178192212982,Ridge_Auto
Brazil,goal4,14,14.629778527812409,0.03470472552348616,0.5686529668585623,Ridge_Auto
Brazil,goal4,17,5.413035773314766,0.023301599393656305,0.6474791904018495,Ridge_Auto
Brazil,goal5,5,26.571629413670134,0.06335192898493208,0.7606814573029633,Ridge_Auto
Brazil,goal5,8,20.078199119219974,0.05765121489223655,0.508769821002153,Ridge_Auto
Brazil,goal5,11,16.346930848810924,0.05257854719275418,0.27059055513345426,Ridge_Auto
Brazil,goal5,14,13.628135369163852,0.050771544562862356,0.11540006233656509,Ridge_Auto
Brazil,goal5,17,9.533164790538763,0.04306635063847126,0.3370795438016354,Ridge_Auto
Brazil,goal6,5,2.466362163913184,0.013227430507086557,0.7201166180757954,Ridge_Auto
Brazil,goal6,8,0.7102315979867808,0.008457669151480987,0.7484316387301574,Ridge_Auto
Brazil,goal6,11,0.5670100364464861,0.007550489262889704,0.8492486591888151,Ridge_Auto
Brazil,goal6,14,0.5242815499353074,0.007716382268941854,0.8893418307258323,Ridge_Auto
Brazil,goal6,17,0.3479694812020341,0.0059976859720007126,0.9275299724241748,Ridge_Auto
Brazil,goal7,5,28.03965014577216,0.05164945672487789,0.6955104386076811,Ridge_Auto
Brazil,goal7,8,21.187514548600312,0.045765692108403255,0.5419936055839045,Ridge_Auto
Brazil,goal7,11,10.79415157398073,0.032956080905126875,0.41215128352458236,Ridge_Auto
Brazil,goal7,14,3.190799900754414,0.01736836118006432,0.4910522275580063,Ridge_Auto
Brazil,goal7,17,1.3927523272015894,0.012150743883394233,0.6361054468349904,Ridge_Auto
Brazil,goal8,5,30.18934240362804,0.0683771489704941,0.457061432915734,Ridge_Auto
Brazil,goal8,8,31.159709814407027,0.07083684677303602,0.34919121017390936,Ridge_Auto
Brazil,goal8,11,31.45023499258257,0.07159890067498756,0.3361710015072509,Ridge_Auto
Brazil,goal8,14,28.450847606759744,0.06726413673807845,0.275692135150472,Ridge_Auto
Brazil,goal8,17,22.225538183771455,0.05747609941631804,0.07169815590570378,Ridge_Auto
Brazil,goal9,5,162.40280531260404,0.1650373207903125,0.8991947483231645,Ridge_Auto
Brazil,goal9,8,120.47350031456271,0.14272536682835998,0.9451726360064961,Ridge_Auto
Brazil,goal9,11,64.81786663623194,0.10608637083617331,0.9291788030156829,Ridge_Auto
Brazil,goal9,14,29.785005506990895,0.07098721148760027,0.9148251918877979,Ridge_Auto
Brazil,goal9,17,17.06613842258097,0.058695427109345354,0.9191279762327792,Ridge_Auto
Brunei Darussalam,goal11,5,35.87056689342421,0.04786495546672273,0.17147302419817342,Ridge_Auto
Brunei Darussalam,goal11,8,6.98694499056309,0.020108517558851124,0.038819977909132136,Ridge_Auto
Brunei Darussalam,goal11,11,4.606190525302152,0.01839806706331877,0.031597559738196015,Ridge_Auto
Brunei Darussalam,goal11,14,3.2373451230677035,0.016994925457974847,0.019795014202118155,Ridge_Auto
Brunei Darussalam,goal11,17,4.340310453698953,0.01949546663420503,0.02439689327425021,Ridge_Auto
Brunei Darussalam,goal12,5,190.839261418851,0.209815294042799,0.5099718061320124,Ridge_Auto
Brunei Darussalam,goal12,8,54.97865857974189,0.10231369388467723,0.1964625979517667,Ridge_Auto
Brunei Darussalam,goal12,11,15.87269538903522,0.058102771788346344,0.04033666801472957,Ridge_Auto
Brunei Darussalam,goal12,14,24.90182532615994,0.07249681445183538,0.11746652428575782,Ridge_Auto
Brunei Darussalam,goal12,17,9.788190959185412,0.04261208963580415,0.02052783483686227,Ridge_Auto
Brunei Darussalam,goal13,5,422.0241399416937,2.289115646258514,0.5575357738284913,Ridge_Auto
Brunei Darussalam,goal13,8,120.56184334696508,1.1592602495543733,0.39688090154063943,Ridge_Auto
Brunei Darussalam,goal13,11,108.36784905514874,1.036096256684493,0.4205377403766294,Ridge_Auto
Brunei Darussalam,goal13,14,63.81839564057701,0.7938779239766237,0.41927790406853477,Ridge_Auto
Brunei Darussalam,goal13,17,8.866160355734312,0.29277335781313857,0.2547608702539892,Ridge_Auto
Brunei Darussalam,goal14,5,469.8787690314217,0.24952667425944738,0.31316737442742026,Ridge_Auto
Brunei Darussalam,goal14,8,67.28582042308996,0.1210917120365226,0.23584863468337405,Ridge_Auto
Brunei Darussalam,goal14,11,14.208049196067318,0.06336259789806498,0.1595665255437647,Ridge_Auto
Brunei Darussalam,goal14,14,3.3095116158190137,0.02667952025614565,0.08271564006787617,Ridge_Auto
Brunei Darussalam,goal14,17,5.987522399251889,0.047012421040902745,0.2357849874157109,Ridge_Auto
Brunei Darussalam,goal15,5,83.57105928085522,0.16182095932471868,0.964204729510854,Ridge_Auto
Brunei Darussalam,goal15,8,80.68256704152247,0.15959026516217614,0.939389745202892,Ridge_Auto
Brunei Darussalam,goal15,11,79.85694435443331,0.15886460898141172,0.9062493601687125,Ridge_Auto
Brunei Darussalam,goal15,14,79.6410542303833,0.1586719809891555,0.8399998076331192,Ridge_Auto
Brunei Darussalam,goal15,17,80.16579100527257,0.15919913444520203,0.5833332084873282,Ridge_Auto
Brunei Darussalam,goal16,5,33.70397797214149,0.08129319485596169,0.6599240196107489,Ridge_Auto
Brunei Darussalam,goal16,8,27.439513604907265,0.07156079977784881,0.5727063701198233,Ridge_Auto
Brunei Darussalam,goal16,11,26.618682405261428,0.07140868121854738,0.3517402411565925,Ridge_Auto
Brunei Darussalam,goal16,14,24.82159981819375,0.06934446396442558,0.32063289566204267,Ridge_Auto
Brunei Darussalam,goal16,17,11.434778685958051,0.047413812073492725,0.03911228191413357,Ridge_Auto
Brunei Darussalam,goal17,5,21.715309361840077,0.061613814756671915,0.4965320124212306,Ridge_Auto
Brunei Darussalam,goal17,8,19.492819872601473,0.06127469055009161,0.3642779217539581,Ridge_Auto
Brunei Darussalam,goal17,11,18.259632085798465,0.05750586825761665,0.3367572000410316,Ridge_Auto
Brunei Darussalam,goal17,14,13.774983438781677,0.05183875773349435,0.26991600258718396,Ridge_Auto
Brunei Darussalam,goal17,17,5.748212860923924,0.03535344416545362,0.012821386156848691,Ridge_Auto
Brunei Darussalam,goal2,5,6.239669582118557,0.04100918598732021,0.6386690730714086,Ridge_Auto
Brunei Darussalam,goal2,8,3.430019070462443,0.027425106406198902,0.6424128006306977,Ridge_Auto
Brunei Darussalam,goal2,11,1.3362318163120683,0.019323035158119433,0.7148179273583637,Ridge_Auto
Brunei Darussalam,goal2,14,1.0812798767360499,0.018104386178030327,0.79935721965491,Ridge_Auto
Brunei Darussalam,goal2,17,1.0234129514392962,0.019028964094818097,0.847085986792586,Ridge_Auto
Brunei Darussalam,goal3,5,22.34180758017539,0.03466187330318393,0.664202843321323,Ridge_Auto
Brunei Darussalam,goal3,8,7.87979592639185,0.02527697847382727,0.7965479720737795,Ridge_Auto
Brunei Darussalam,goal3,11,5.299793392660154,0.023336344536637334,0.8738477678373598,Ridge_Auto
Brunei Darussalam,goal3,14,4.547054751148005,0.02293304431889687,0.9174105259776079,Ridge_Auto
Brunei Darussalam,goal3,17,4.4214446393869675,0.023651891618869107,0.9348839442272119,Ridge_Auto
Brunei Darussalam,goal4,5,37.51552964042735,0.05048921047576347,0.7753841601087377,Ridge_Auto
Brunei Darussalam,goal4,8,32.23610648002502,0.052381195214730614,0.6210574537843511,Ridge_Auto
Brunei Darussalam,goal4,11,23.43577692905026,0.044969045706317434,0.5288364023689102,Ridge_Auto
Brunei Darussalam,goal4,14,13.249191440772966,0.03152700217599124,0.2953975784131155,Ridge_Auto
Brunei Darussalam,goal4,17,5.149569182019503,0.013327668636382826,0.0320418623277311,Ridge_Auto
Brunei Darussalam,goal5,5,21.225714285713938,0.06554887072491548,0.9052538859604559,Ridge_Auto
Brunei Darussalam,goal5,8,15.458927139037375,0.05578256962158194,0.8345541462376825,Ridge_Auto
Brunei Darussalam,goal5,11,10.986522691019175,0.046370204085020475,0.889705390645309,Ridge_Auto
Brunei Darussalam,goal5,14,8.326362453164558,0.04097292551140864,0.888386726385664,Ridge_Auto
Brunei Darussalam,goal5,17,7.422616235745347,0.04270298854531468,0.8839907030435483,Ridge_Auto
Brunei Darussalam,goal6,5,138.29360544217639,0.15311376583761868,0.5184313494022126,Ridge_Auto
Brunei Darussalam,goal6,8,38.087395014156016,0.07914461774647014,0.30223697351776174,Ridge_Auto
Brunei Darussalam,goal6,11,10.638911438212196,0.03746425794942811,0.4976483044584491,Ridge_Auto
Brunei Darussalam,goal6,14,11.111951827014089,0.041955036855034294,0.5829792570978292,Ridge_Auto
Brunei Darussalam,goal6,17,9.67335723962319,0.03579005799040637,0.6796806777186306,Ridge_Auto
Brunei Darussalam,goal7,5,57.988649173955665,0.08978890334967111,0.42714330063091416,Ridge_Auto
Brunei Darussalam,goal7,8,25.14451871657754,0.06317812976923837,0.36986243164848537,Ridge_Auto
Brunei Darussalam,goal7,11,12.185649351979047,0.043870500159908954,0.29436512992097513,Ridge_Auto
Brunei Darussalam,goal7,14,2.5755073087637443,0.020435224197989255,0.057600673682719684,Ridge_Auto
Brunei Darussalam,goal7,17,0.6321216101737892,0.011026778542895193,0.010416651060918214,Ridge_Auto
Brunei Darussalam,goal8,5,38.1087074829931,0.07154870804743242,0.4014987644416442,Ridge_Auto
Brunei Darussalam,goal8,8,25.014664005976705,0.06178275847184603,0.432106832888578,Ridge_Auto
Brunei Darussalam,goal8,11,22.297575625308564,0.06263109778108093,0.5616402736805611,Ridge_Auto
Brunei Darussalam,goal8,14,20.361896563738952,0.06353794063644921,0.6525415506488357,Ridge_Auto
Brunei Darussalam,goal8,17,14.999548751943575,0.053349829857206175,0.6584774559692669,Ridge_Auto
Brunei Darussalam,goal9,5,523.8613864593544,0.2846833611548994,0.8727470631934796,Ridge_Auto
Brunei Darussalam,goal9,8,384.2313207769786,0.2401221660129917,0.8682026098869705,Ridge_Auto
Brunei Darussalam,goal9,11,217.67510382399664,0.16780558361799586,0.834730706950744,Ridge_Auto
Brunei Darussalam,goal9,14,52.05713392876653,0.08069945036605983,0.802926502870674,Ridge_Auto
Brunei Darussalam,goal9,17,23.165541288730697,0.05270026579090169,0.8424441086475631,Ridge_Auto
Bulgaria,goal1,5,56.794285714285756,0.047171815335080615,0.7235735230502708,Ridge_Auto
Bulgaria,goal1,8,29.420176156023743,0.036385375086673694,0.6578488729922913,Ridge_Auto
Bulgaria,goal1,11,15.075632787857092,0.028760995815999595,0.6802031257188561,Ridge_Auto
Bulgaria,goal1,14,8.496244179920495,0.024347053471650944,0.7236632068777983,Ridge_Auto
Bulgaria,goal1,17,5.902408146679406,0.024164520598492584,0.6905665681989017,Ridge_Auto
Bulgaria,goal10,5,715.0745837382624,0.4022862208311147,0.7379163424741891,Ridge_Auto
Bulgaria,goal10,8,569.3614890688905,0.3871010689668492,0.4466055105584216,Ridge_Auto
Bulgaria,goal10,11,406.7541359202188,0.32259669448828737,0.3132449140910901,Ridge_Auto
Bulgaria,goal10,14,187.58640724422207,0.21431878870590684,0.20354713116203585,Ridge_Auto
Bulgaria,goal10,17,45.628800900213506,0.10255645523304457,0.30466632273856753,Ridge_Auto
Bulgaria,goal11,5,14.103828960155727,0.03521161529324817,0.477070369172552,Ridge_Auto
Bulgaria,goal11,8,5.143320619691722,0.019394435629729746,0.26964189379472897,Ridge_Auto
Bulgaria,goal11,11,2.3853501605225453,0.0142643229068568,0.37268066549593887,Ridge_Auto
Bulgaria,goal11,14,1.229879321188291,0.010161787252012727,0.47312291151282826,Ridge_Auto
Bulgaria,goal11,17,0.44633266509360425,0.0064847454846735115,0.5816517851959512,Ridge_Auto
Bulgaria,goal12,5,28.66036281179131,0.06947448979591815,0.5116071373123877,Ridge_Auto
Bulgaria,goal12,8,16.358878971374708,0.05227655800082276,0.4438100446965116,Ridge_Auto
Bulgaria,goal12,11,3.185392184218602,0.025107139749390734,0.30115990472378734,Ridge_Auto
Bulgaria,goal12,14,0.533585703960746,0.00933802053209981,0.4765474783990555,Ridge_Auto
Bulgaria,goal12,17,0.24158705133411043,0.0063658809960288176,0.6721611825373682,Ridge_Auto
Bulgaria,goal13,5,61.854279235503846,0.07435194194316389,0.4917839823168378,Ridge_Auto
Bulgaria,goal13,8,41.696257077697304,0.058706856539147666,0.34210041207186925,Ridge_Auto
Bulgaria,goal13,11,13.052654599737528,0.03688663928349934,0.2713970900551047,Ridge_Auto
Bulgaria,goal13,14,3.9601231638777095,0.01949683074361574,0.11106864011230946,Ridge_Auto
Bulgaria,goal13,17,2.309129810005715,0.013144889413584401,0.14699184327560544,Ridge_Auto
Bulgaria,goal14,5,441.14974408811275,0.2692133897848185,0.6048139147136925,Ridge_Auto
Bulgaria,goal14,8,236.53270859547166,0.21075164229709728,0.5679980611599459,Ridge_Auto
Bulgaria,goal14,11,178.3274563683682,0.17193845712767863,0.4883839010215416,Ridge_Auto
Bulgaria,goal14,14,95.02639553045532,0.11758486250591568,0.3676316673504394,Ridge_Auto
Bulgaria,goal14,17,30.868551398080136,0.07948017758515427,0.31669957545520705,Ridge_Auto
Bulgaria,goal15,5,1815.550923226454,0.26691995947315234,0.8409054097829658,Ridge_Auto
Bulgaria,goal15,8,1267.1619866703336,0.2907227784730906,0.7551469291275866,Ridge_Auto
Bulgaria,goal15,11,884.6695261238189,0.2733109349974184,0.6679208961943051,Ridge_Auto
Bulgaria,goal15,14,535.8994966121878,0.2341088759131882,0.6779191909518759,Ridge_Auto
Bulgaria,goal15,17,332.6038120447364,0.18985520456262067,0.7340900803934834,Ridge_Auto
Bulgaria,goal16,5,19.23817946226106,0.053642066305618887,0.6311914295443226,Ridge_Auto
Bulgaria,goal16,8,10.503348537275825,0.040306954023606845,0.45603977978666405,Ridge_Auto
Bulgaria,goal16,11,5.659042726093318,0.027044909890808794,0.31023215573209534,Ridge_Auto
Bulgaria,goal16,14,2.856107741746301,0.020811833721628075,0.06729366024257288,Ridge_Auto
Bulgaria,goal16,17,5.300312100318349,0.030242501078099948,0.25932675388017346,Ridge_Auto
Bulgaria,goal17,5,84.97168124392616,0.10717342009267489,0.35169120452534336,Ridge_Auto
Bulgaria,goal17,8,60.61024771940908,0.09707587382779236,0.2932913166737146,Ridge_Auto
Bulgaria,goal17,11,62.46386918185029,0.10880147133344079,0.25715359567351015,Ridge_Auto
Bulgaria,goal17,14,44.11896641764981,0.09454296974319867,0.17258158469649118,Ridge_Auto
Bulgaria,goal17,17,33.00852546480816,0.08302472710653112,0.1179902164406779,Ridge_Auto
Bulgaria,goal2,5,27.345882734046175,0.06365219078408711,0.1543631313726235,Ridge_Auto
Bulgaria,goal2,8,14.090495242214514,0.043726232053980664,0.16949503246893435,Ridge_Auto
Bulgaria,goal2,11,4.606657836924279,0.026513068526724477,0.1749849039674398,Ridge_Auto
Bulgaria,goal2,14,1.6666713825996675,0.01636737522135961,0.19250620417384176,Ridge_Auto
Bulgaria,goal2,17,1.3589024332948703,0.014661552737803585,0.23280301379826693,Ridge_Auto
Bulgaria,goal3,5,8.790016196954872,0.030446912942392,0.7873911469349597,Ridge_Auto
Bulgaria,goal3,8,5.313879757785542,0.025809246598524613,0.8799449428105087,Ridge_Auto
Bulgaria,goal3,11,2.637095264935467,0.016861842550599127,0.9150061815999082,Ridge_Auto
Bulgaria,goal3,14,1.6951232787089148,0.013251879699247656,0.938147692095124,Ridge_Auto
Bulgaria,goal3,17,1.723998468650431,0.013858704320240074,0.9535606097084139,Ridge_Auto
Bulgaria,goal4,5,129.61959183673463,0.1218409303920903,0.588249672797774,Ridge_Auto
Bulgaria,goal4,8,116.45494318181797,0.11855521361635062,0.5620966652113591,Ridge_Auto
Bulgaria,goal4,11,99.75139787801902,0.11294280868001398,0.45743810098248155,Ridge_Auto
Bulgaria,goal4,14,86.00737527363216,0.10729030241227466,0.2638479918321754,Ridge_Auto
Bulgaria,goal4,17,71.95280202458478,0.09969714216880736,0.1907018568236541,Ridge_Auto
Bulgaria,goal5,5,190.82068675089073,0.11730136790376482,0.4822038913236424,Ridge_Auto
Bulgaria,goal5,8,31.690782871972893,0.057605756994107714,0.5122211547404601,Ridge_Auto
Bulgaria,goal5,11,7.1723257674888625,0.029979935593386343,0.6278675321342999,Ridge_Auto
Bulgaria,goal5,14,4.589291723787749,0.026408621976309412,0.6571238809844308,Ridge_Auto
Bulgaria,goal5,17,1.814225146879976,0.015707180482001343,0.5938607579559931,Ridge_Auto
Bulgaria,goal6,5,18.998153547133025,0.05077198043396456,0.46851427645888566,Ridge_Auto
Bulgaria,goal6,8,11.00239265492284,0.03922276788439042,0.39171082628165527,Ridge_Auto
Bulgaria,goal6,11,4.3010616249963505,0.026027986112941947,0.33625438072224617,Ridge_Auto
Bulgaria,goal6,14,0.8835800723220721,0.011958552274012385,0.14028106571381263,Ridge_Auto
Bulgaria,goal6,17,0.21867024637566565,0.004605561048400113,0.02437188318904815,Ridge_Auto
Bulgaria,goal7,5,42.42295432458726,0.0810331788513208,0.6817859011736517,Ridge_Auto
Bulgaria,goal7,8,29.071706511481292,0.06153337577291428,0.7593580456871425,Ridge_Auto
Bulgaria,goal7,11,9.067785939228227,0.03722107754578193,0.843041802647193,Ridge_Auto
Bulgaria,goal7,14,1.9388686952737317,0.015717495310725825,0.8784937653930065,Ridge_Auto
Bulgaria,goal7,17,0.6532001177930689,0.009344513937695222,0.9022260323253244,Ridge_Auto
Bulgaria,goal8,5,92.8112406867501,0.10015024784050838,0.6714929017445315,Ridge_Auto
Bulgaria,goal8,8,59.102328955646534,0.08395706149149926,0.4602781376933401,Ridge_Auto
Bulgaria,goal8,11,32.01344619520127,0.06078232640170891,0.19991855923431562,Ridge_Auto
Bulgaria,goal8,14,20.860118983823785,0.0559349225402093,0.09679833769777377,Ridge_Auto
Bulgaria,goal8,17,7.927483546622733,0.03339141411452899,0.361489983767698,Ridge_Auto
Bulgaria,goal9,5,200.88474894719673,0.19317090501005663,0.870280237336876,Ridge_Auto
Bulgaria,goal9,8,118.05294097986865,0.13677079016799332,0.9177848424211515,Ridge_Auto
Bulgaria,goal9,11,51.71068244976427,0.08196135199517336,0.9180168901652926,Ridge_Auto
Bulgaria,goal9,14,6.412110191086936,0.03050688547339731,0.915874942772293,Ridge_Auto
Bulgaria,goal9,17,5.121417086868111,0.0313441550869281,0.9295289289748585,Ridge_Auto
Burkina Faso,goal1,5,145.64225461613117,0.3472311917359522,0.7699507635043438,Ridge_Auto
Burkina Faso,goal1,8,72.48313522334097,0.2974403941374537,0.8456266395343809,Ridge_Auto
Burkina Faso,goal1,11,53.684566215959535,0.28831668875786365,0.878684360273229,Ridge_Auto
Burkina Faso,goal1,14,63.022069021629484,0.31314155295646434,0.9195090498103571,Ridge_Auto
Burkina Faso,goal1,17,60.240723354244366,0.3076029045100886,0.936788917881624,Ridge_Auto
Burkina Faso,goal10,5,1221.3069970845397,0.6253256517918152,0.7849044379656642,Ridge_Auto
Burkina Faso,goal10,8,982.7302021075845,0.6159046132589631,0.7325230030960143,Ridge_Auto
Burkina Faso,goal10,11,974.5700238808404,0.6383230560601817,0.7313828446327,Ridge_Auto
Burkina Faso,goal10,14,943.0397638981126,0.6486646940317287,0.7891957590604602,Ridge_Auto
Burkina Faso,goal10,17,959.0512453067352,0.6737116323165111,0.8161288327624895,Ridge_Auto
Burkina Faso,goal11,5,23.53977324263018,0.07055578748156152,0.4643227717469538,Ridge_Auto
Burkina Faso,goal11,8,10.112766986474062,0.04291814212534879,0.6893804125984273,Ridge_Auto
Burkina Faso,goal11,11,5.118916424877274,0.031003949809601417,0.8253813518880246,Ridge_Auto
Burkina Faso,goal11,14,3.407786440176293,0.026111208764166546,0.8738868903291039,Ridge_Auto
Burkina Faso,goal11,17,2.5268395937072414,0.025223683190079005,0.8977021259309966,Ridge_Auto
Burkina Faso,goal12,5,0.840174927113706,0.002543934240362817,0.964204729510854,Ridge_Auto
Burkina Faso,goal12,8,0.15871677414280314,0.001246379233511551,0.939389745202892,Ridge_Auto
Burkina Faso,goal12,11,0.050609512804326795,0.0008243135540929814,0.9062493601687125,Ridge_Auto
Burkina Faso,goal12,14,0.0237108719873015,0.0007123929615706299,0.8399998076331191,Ridge_Auto
Burkina Faso,goal12,17,0.01954577523434617,0.0010196168430652778,0.5833332084873211,Ridge_Auto
