country,goal,best_rmse_model,best_rmse,best_rmse_window,best_mape_model,best_mape,best_mape_window
Romania,goal14,Ridge,17.847220530666675,5,Ridge,0.03389753283363879,5
Romania,goal15,Bayesian,11.6064756532675,10,Ridge,0.026684172073736277,5
Romania,goal16,Bayesian,0.9545098203900628,5,Bayesian,0.010340823486408078,5
Romania,goal17,Ridge,1.4141974771639587,5,Bayesian,0.019585087673388808,5
Romania,goal2,Bayesian,2.9930811073532295,20,Bayesian,0.025670581546859337,20
Romania,goal3,Ridge,0.5904643407795177,10,Ridge,0.008217674243000373,10
Romania,goal4,Linear,9.891942554799721,15,Linear,0.03091556427703022,15
Romania,goal5,Ridge,1.9460287081340417,5,Ridge,0.01680379912566333,5
Romania,goal6,Bayesian,0.08508131557062265,20,Bayesian,0.00310476016544745,20
Romania,goal7,Bayesian,1.1610184368229082,10,Bayesian,0.011885618114049661,10
Romania,goal8,Ridge,0.44086274196494807,20,Ridge,0.007738800143863472,20
Romania,goal9,Linear,0.6019806094187168,20,Linear,0.010692076967643835,20
Russian Federation,goal1,Ridge,0.1791213571117674,5,Bayesian,0.002769791276625581,5
Russian Federation,goal10,Ridge,13.524715093518509,5,Ridge,0.03694154405099535,5
Russian Federation,goal11,Bayesian,0.12379127170544074,20,Bayesian,0.0035955173101937746,20
Russian Federation,goal12,Bayesian,0.6042152624953029,20,Bayesian,0.009289505271821787,20
Russian Federation,goal13,Bayesian,0.9229998348142822,10,Bayesian,0.010233868882307403,10
Russian Federation,goal14,Bayesian,2.687800480166081,20,Bayesian,0.026989310087067866,20
Russian Federation,goal15,Linear,0.07192520775623143,20,Linear,0.0033891547049441674,20
Russian Federation,goal16,Ridge,1.9517355371900367,5,Ridge,0.02287900142355131,5
Russian Federation,goal17,Bayesian,4.6386053039259965,5,Ridge,0.030224974722358224,5
Russian Federation,goal2,Linear,1.247666204986174,20,Ridge,0.01758190302371334,20
Russian Federation,goal3,Ridge,1.001635493692827,5,Ridge_Auto,0.011054112560310381,5
Russian Federation,goal4,Bayesian,2.559355734791203,20,Ridge,0.01479939026197255,20
Russian Federation,goal5,Bayesian,0.10643930095236426,20,Bayesian,0.004871383848638695,20
Russian Federation,goal6,Bayesian,0.46073273171990936,20,Bayesian,0.00722056935586066,20
Russian Federation,goal7,Ridge,0.5195476294040913,5,Ridge,0.007680073891868863,5
Russian Federation,goal8,Bayesian,1.4923774603414646,5,Bayesian,0.012126743168986417,5
Russian Federation,goal9,Bayesian,4.1213697685967885,5,Bayesian,0.02374226127762113,5
Rwanda,goal1,Linear,1.6642105263156188,5,Linear,0.0642312957668518,5
Rwanda,goal10,Bayesian,5.011457343147622,20,Bayesian,0.0536968348959119,20
Rwanda,goal11,Bayesian,1.2024915098313393,20,Bayesian,0.01622881532762046,10
Rwanda,goal12,Bayesian,0.03923630119930734,20,Bayesian,0.0018828959930760176,20
Rwanda,goal13,Bayesian,0.01543925516592512,20,Bayesian,0.0012017076701859365,5
Rwanda,goal15,Bayesian,0.3221257365484806,15,Bayesian,0.0069187674397256285,15
Rwanda,goal16,Ridge,1.3788081774684096,5,Ridge,0.012652503468133512,5
Rwanda,goal17,Bayesian,1.6460566073100882,5,Bayesian,0.01894018070075983,5
Rwanda,goal2,Bayesian,1.471534324839645,20,Ridge,0.015998401000738998,5
Rwanda,goal3,Ridge,1.9959634623748375,5,Ridge,0.02086004369965939,5
Rwanda,goal4,Bayesian,10.552059454168608,5,Bayesian,0.03399079418673578,5
Rwanda,goal5,Ridge,6.484454110482526,5,Ridge,0.027961965271098288,5
Rwanda,goal6,Ridge,0.23598397729774798,10,Ridge,0.00702979842419075,15
Rwanda,goal7,Linear,1.702139889196908,20,Linear,0.03456190191388075,20
Rwanda,goal8,Bayesian,1.3101160156465699,5,Ridge,0.009312916629355667,5
Rwanda,goal9,Ridge_Auto,1.8292119889155152,5,Linear,0.043352570454123364,5
Sao Tome and Principe,goal1,Ridge,1.3842540234885579,5,Ridge,0.022993518186005917,5
Sao Tome and Principe,goal10,Ridge,113.78747281427037,5,Ridge,0.09903240983213832,5
Sao Tome and Principe,goal11,Bayesian,0.883832206369507,20,Ridge,0.010485929265091476,5
Sao Tome and Principe,goal12,Linear,0.0,5,Linear,0.0,5
Sao Tome and Principe,goal13,Ridge,0.13007394519356102,5,Ridge,0.0018680112323310964,5
Sao Tome and Principe,goal14,Bayesian,22.67674850211157,15,Bayesian,0.04170525074790145,10
Sao Tome and Principe,goal15,Bayesian,124.44781483692672,10,Bayesian,0.09063102803474012,10
Sao Tome and Principe,goal16,Ridge,9.071178773379602,5,Bayesian,0.02679747619647178,5
Sao Tome and Principe,goal17,Bayesian,8.078762905808066,15,Bayesian,0.03792933958094118,15
Sao Tome and Principe,goal2,Bayesian,1.0737558867996222,15,Bayesian,0.012879154073551708,15
Sao Tome and Principe,goal3,Ridge,0.9438246185374388,20,Ridge,0.012843576143774176,20
Sao Tome and Principe,goal4,Ridge,47.745889517183194,5,Ridge,0.07745947789844446,5
Sao Tome and Principe,goal5,Ridge,5.6092831888723715,15,Bayesian,0.0420039990306178,15
Sao Tome and Principe,goal6,Bayesian,0.16397012811612438,5,Ridge,0.007573204471807736,10
Sao Tome and Principe,goal7,Linear,0.5680747922438312,20,Linear,0.015522098515521285,20
Sao Tome and Principe,goal8,Bayesian,1.4222773755213087,5,Bayesian,0.019359054967191723,5
Sao Tome and Principe,goal9,Ridge,2.1563114397564185,5,Ridge,0.04254758428539331,5
Saudi Arabia,goal11,Bayesian,1.6120790675533643,15,Bayesian,0.0175860474061509,15
Saudi Arabia,goal12,Ridge,2.112814267072733,5,Ridge,0.021115643125327904,5
Saudi Arabia,goal13,Bayesian,10.236238895272429,5,Bayesian,0.07516099338444242,5
Saudi Arabia,goal14,Linear,0.9152423822714746,20,Linear,0.01301593828320816,20
Saudi Arabia,goal15,Ridge,5.281357111787607,5,Ridge,0.027459566895140036,5
Saudi Arabia,goal16,Bayesian,5.8473495588080615,5,Bayesian,0.017370966813232663,5
Saudi Arabia,goal17,Bayesian,19.357870913569535,5,Ridge,0.0345792330656772,5
Saudi Arabia,goal2,Ridge,2.4829230100043937,5,Ridge,0.020231270242632445,5
Saudi Arabia,goal3,Ridge_Auto,1.3036819114425775,5,Ridge,0.009551323588268244,5
Saudi Arabia,goal4,Linear,1.8292382271467287,20,Ridge,0.014204362195156075,15
Saudi Arabia,goal5,Linear,1.2947506925209955,20,Linear,0.020883743449533344,20
Saudi Arabia,goal6,Ridge,5.55244889082219,5,Ridge,0.038251257225023164,5
Saudi Arabia,goal7,Linear,0.2866666666666595,10,Bayesian,0.006098871103008542,5
Saudi Arabia,goal8,Linear,1.089342105263165,20,Linear,0.013334705316613297,20
Saudi Arabia,goal9,Linear,3.8873545706365777,20,Linear,0.023553416488992205,20
Senegal,goal1,Ridge,11.041531100478776,5,Ridge,0.06437940729158786,5
Senegal,goal10,Ridge,12.13595476294052,5,Ridge,0.04517677657390189,5
Senegal,goal11,Linear,0.41672437673124446,20,Ridge,0.007673698543263267,20
Senegal,goal12,Bayesian,0.01543925516592512,20,Bayesian,0.0012525464508916534,5
Senegal,goal13,Bayesian,0.08415179068990244,5,Bayesian,0.00167745233932194,5
Senegal,goal14,Bayesian,5.02492470879711,15,Bayesian,0.02698159150810013,5
Senegal,goal15,Ridge,0.24332318399305025,5,Ridge,0.005771437815156016,5
Senegal,goal16,Ridge,2.7824619399739112,5,Ridge,0.019304118355399573,5
Senegal,goal17,Ridge,1.3777816441930661,5,Linear,0.01508907266911781,10
Senegal,goal2,Bayesian,1.0293034682437525,15,Bayesian,0.014048604340607288,15
Senegal,goal3,Ridge,1.8460722053066068,5,Bayesian,0.02239979949745379,5
Senegal,goal4,Bayesian,2.13243837987124,20,Bayesian,0.04175936409502138,20
Senegal,goal5,Ridge,17.354867333623258,5,Ridge,0.06986308133967742,5
Senegal,goal6,Bayesian,0.27867341314570854,20,Bayesian,0.006579311455607361,20
Senegal,goal7,Ridge,1.7520313179642983,5,Ridge,0.030390305250245952,5
Senegal,goal8,Ridge,3.510987385819804,5,Ridge,0.018814001291737728,5
Senegal,goal9,Ridge,4.03090039147468,5,Ridge,0.05356305846269656,5
Serbia,goal1,Bayesian,0.16677672212597092,20,Ridge,0.003261778708207222,20
Serbia,goal10,Ridge,25.239843410177908,5,Ridge,0.04366286215679369,5
Serbia,goal11,Linear,0.299259259259258,15,Ridge,0.004911027054484004,15
Serbia,goal12,Linear,0.8820567867035961,20,Bayesian,0.009854328365072745,5
Serbia,goal13,Bayesian,3.169601634937402,5,Ridge,0.016587022082628508,5
Serbia,goal15,Linear,0.2039127423822828,20,Linear,0.005602073365231344,20
Serbia,goal16,Ridge,1.096389734667265,5,Bayesian,0.009189335230669227,5
Serbia,goal17,Ridge,2.0579730317529137,5,Bayesian,0.013647625659997515,5
Serbia,goal2,Ridge,6.220002891404909,20,Ridge,0.02946773574855759,20
Serbia,goal3,Bayesian,1.4194983112846535,10,Bayesian,0.01127450769989973,10
Serbia,goal4,Ridge,6.734371465854623,5,Ridge,0.017137541048310344,5
Serbia,goal5,Bayesian,1.7210340932891803,20,Ridge,0.014208939382456664,20
Serbia,goal6,Ridge,0.506693298027791,20,Ridge,0.00826020826020839,20
Serbia,goal7,Bayesian,1.1693914346654672,15,Bayesian,0.012845187399309737,15
Serbia,goal8,Bayesian,5.65473586840201,5,Ridge,0.025204657450646404,5
Serbia,goal9,Ridge,6.220125691054968,15,Linear,0.03428163233742049,20
Sierra Leone,goal1,Ridge,80.40762070465348,5,Ridge,0.1976662144870632,5
Sierra Leone,goal10,Ridge,53.673336233142955,5,Ridge,0.05151432299757549,5
Sierra Leone,goal11,Bayesian,0.6514240443407042,15,Ridge,0.013604053088218297,15
Sierra Leone,goal12,Bayesian,0.013459773764217652,20,Bayesian,0.0011774018885631968,20
Sierra Leone,goal13,Bayesian,0.017426417267898796,20,Bayesian,0.0009448658774963899,20
Sierra Leone,goal14,Bayesian,7.241129431982085,15,Ridge,0.025782544860018585,5
Sierra Leone,goal15,Bayesian,1.0342352134525905,15,Ridge,0.009364771594186258,5
Sierra Leone,goal16,Ridge,3.5855317268282363,20,Linear,0.0262741938880815,20
Sierra Leone,goal17,Ridge,13.235772074815195,5,Ridge,0.030272971025811547,5
Sierra Leone,goal2,Ridge,7.1432100913443835,5,Ridge,0.03847922359474654,5
Sierra Leone,goal3,Linear,2.7422020660114543,15,Linear,0.04112647122495969,15
Sierra Leone,goal4,Bayesian,38.52257702584306,5,Bayesian,0.08122108353128199,5
Sierra Leone,goal5,Ridge,8.637042192257663,5,Linear,0.04901450053705678,20
Sierra Leone,goal6,Ridge_Auto,0.16444142288248936,10,Linear,0.007093202135560215,10
Sierra Leone,goal7,Bayesian,3.2304852385435767,20,Bayesian,0.08807387714315065,20
Sierra Leone,goal8,Bayesian,4.681802708613343,5,Bayesian,0.017319631801828828,5
Sierra Leone,goal9,Linear,0.14220221606644745,20,Ridge,0.019860669493019588,20
Singapore,goal11,Linear,1.6054639889196813,20,Linear,0.01009860808132261,20
Singapore,goal12,Ridge,2.0354066985646475,5,Ridge,0.017050741208827512,5
Singapore,goal13,Bayesian,6.407815989109225,20,Bayesian,0.04228853388145507,10
Singapore,goal14,Ridge,3.7170943888646697,5,Ridge,0.024612173940281076,5
Singapore,goal15,Ridge,18.91166594171493,5,Ridge,0.06967095220346271,5
Singapore,goal16,Bayesian,2.559959083624059,20,Bayesian,0.012485320272462953,5
Singapore,goal17,Ridge,2.041722488038075,5,Ridge,0.02446052421366751,5
Singapore,goal2,Linear,0.1419047619047688,10,Linear,0.003949921545812036,10
Singapore,goal3,Bayesian,0.8986573854946222,10,Bayesian,0.008583378529049324,10
Singapore,goal4,Ridge,0.25574597651152065,5,Ridge,0.002107296015449577,5
Singapore,goal5,Bayesian,2.7165480093763055,20,Bayesian,0.018341286788148257,20
Singapore,goal6,Bayesian,7.067624750315067,5,Bayesian,0.028916540286154768,5
Singapore,goal7,Bayesian,0.46771124579871964,20,Bayesian,0.008298390442172074,15
Singapore,goal8,Linear,0.87957756232688,20,Linear,0.012925752975095184,20
Singapore,goal9,Ridge,1.8149630274031578,5,Ridge,0.012008256018046904,5
Slovak Republic,goal1,Bayesian,0.0313385180661391,10,Bayesian,0.0010159950104221545,10
Slovak Republic,goal10,Bayesian,0.03031159761976451,20,Bayesian,0.0014915722250019316,20
Slovak Republic,goal11,Linear,0.319047619047622,10,Linear,0.004834969462389531,10
Slovak Republic,goal12,Ridge,1.1302827316224822,5,Bayesian,0.012164527626007256,20
Slovak Republic,goal13,Ridge,1.5341800782949573,5,Bayesian,0.011801529324369427,5
Slovak Republic,goal15,Bayesian,2.0808388057722937,10,Bayesian,0.0134454550045181,10
Slovak Republic,goal16,Ridge,0.43625924314917464,5,Ridge,0.006942593792723867,5
Slovak Republic,goal17,Linear,0.6396825396825258,10,Ridge,0.011198782831414416,10
Slovak Republic,goal2,Linear,0.9838504155124506,20,Linear,0.012866213298095064,20
Slovak Republic,goal3,Ridge,0.7263505872117937,5,Bayesian,0.007674351919314632,5
Slovak Republic,goal4,Bayesian,2.085096638587773,5,Bayesian,0.015169397851802798,5
Slovak Republic,goal5,Linear,1.8044444444444587,10,Ridge,0.016020583101755942,10
Slovak Republic,goal6,Bayesian,0.5523032179612718,15,Bayesian,0.005765268551032699,15
Slovak Republic,goal7,Linear,1.040634920634917,10,Linear,0.009501547319551206,10
Slovak Republic,goal8,Bayesian,1.2943434132025053,5,Bayesian,0.013373320213920245,5
Slovak Republic,goal9,Ridge,3.3924836885599907,5,Ridge,0.02502692032409361,5
Slovenia,goal1,Linear,0.0,5,Linear,0.0,5
Slovenia,goal10,Linear,0.0,5,Linear,0.0,5
Slovenia,goal11,Bayesian,0.08836097832559603,15,Ridge,0.0027835681426107055,20
Slovenia,goal12,Ridge,1.3997390169639896,5,Ridge,0.019059323171082214,5
Slovenia,goal13,Bayesian,3.161389853695555,5,Bayesian,0.016915549296283642,5
Slovenia,goal14,Bayesian,13.242569189700948,20,Bayesian,0.05102119380168601,20
Slovenia,goal15,Bayesian,9.70672777203516,5,Bayesian,0.016578009844779584,5
Slovenia,goal16,Ridge,2.000330578512433,5,Ridge,0.013442556920143811,5
Slovenia,goal17,Ridge,1.5073684210526614,5,Ridge,0.014118680453642752,5
Slovenia,goal2,Bayesian,1.9996110851561528,15,Ridge,0.018036787067578452,15
Slovenia,goal3,Ridge,0.5737799043062377,5,Ridge,0.006654824418567344,5
Slovenia,goal4,Linear,0.5545074326026883,15,Ridge,0.006866149212703052,5
Slovenia,goal5,Bayesian,10.479012453025058,5,Ridge,0.028414427535551574,5
Slovenia,goal6,Ridge,0.8096446235086654,20,Linear,0.008512526438727849,20
Slovenia,goal7,Bayesian,0.6724518178789575,15,Bayesian,0.007993031256439395,15
Slovenia,goal8,Ridge,0.6346411483253169,5,Ridge,0.008437233902935952,5
Slovenia,goal9,Linear,0.5257344419249795,15,Linear,0.007306751371958968,20
Somalia,goal1,Ridge,1.859156154849846,5,Ridge,0.06594302321977556,5
Somalia,goal11,Ridge,2.4066460406816796,10,Ridge,0.017419796027496298,10
Somalia,goal12,Bayesian,0.0569421080783921,10,Bayesian,0.00140140574623356,5
Somalia,goal13,Ridge,0.058547194432361366,5,Ridge,0.000782949108307943,5
Somalia,goal14,Bayesian,0.2785371061885783,20,Bayesian,0.009802574710991649,20
Somalia,goal15,Linear,0.1992936288088636,20,Ridge,0.006222613345504171,5
Somalia,goal16,Ridge,0.5588342757720622,5,Ridge,0.01159934023091884,5
Somalia,goal17,Ridge_Auto,2.1265651200368003,5,Ridge,0.018556276480918517,5
Somalia,goal2,Ridge,1.9900826446283086,5,Ridge,0.042793466604905524,5
Somalia,goal3,Bayesian,0.5422115398616874,5,Bayesian,0.039041999647277684,5
Somalia,goal4,Linear,0.0,5,Linear,0.0,5
Somalia,goal5,Ridge,2.6070987385819877,5,Ridge,0.06944421681915451,5
Somalia,goal6,Ridge,0.5168160069595542,5,Bayesian,0.013417217184496198,5
Somalia,goal7,Ridge,2.8262896911699853,5,Ridge,0.025607453702295526,5
Somalia,goal8,Bayesian,0.14662301327986782,5,Bayesian,0.002589156645743304,5
Somalia,goal9,Linear,0.2521052631579172,5,Linear,0.0224303766409056,5
South Africa,goal1,Ridge,8.552849064810587,5,Bayesian,0.04281672997107622,5
South Africa,goal10,Bayesian,1.534958804968481,10,Bayesian,3169330967032685.5,10
South Africa,goal11,Bayesian,0.006029292424309814,20,Bayesian,0.0012019181365041653,20
South Africa,goal12,Bayesian,0.2774865140923791,5,Bayesian,0.004731890318162033,5
South Africa,goal13,Ridge,0.4835493692909997,5,Ridge,0.006493677274284665,5
South Africa,goal14,Bayesian,2.4921807925661223,5,Ridge,0.019573825127876657,5
South Africa,goal15,Ridge,0.34893431926925544,5,Ridge,0.005945196093794808,5
South Africa,goal16,Bayesian,1.0702408841055422,5,Bayesian,0.012895968031498667,5
South Africa,goal17,Linear,0.5115373961219,20,Bayesian,0.006471471562589302,20
South Africa,goal2,Ridge,0.7268573725753039,20,Bayesian,0.013527970627374984,20
South Africa,goal3,Ridge,1.9915963462373276,5,Ridge,0.023898967961468752,20
South Africa,goal4,Ridge,9.302635928664811,5,Bayesian,0.0253648381746152,5
South Africa,goal5,Linear,1.9268905817175173,20,Linear,0.01366367726545286,20
South Africa,goal6,Bayesian,0.1647460282625802,20,Ridge,0.00595369728103733,5
South Africa,goal7,Ridge,0.32894302664158,20,Ridge,0.007827903376362255,10
South Africa,goal8,Ridge,1.826028708133988,5,Ridge,0.014948826931577367,5
South Africa,goal9,Linear,3.0075138504156227,20,Linear,0.020004087389836504,20
South Sudan,goal1,Ridge,4.877424967377149,5,Ridge,2926262341611978.0,5
South Sudan,goal10,Linear,2.386246537396233,20,Ridge,0.03210091344062545,5
South Sudan,goal11,Bayesian,0.1952413968811991,15,Bayesian,0.01170387702033445,15
South Sudan,goal12,Bayesian,0.18283865597088894,20,Bayesian,0.004482610193929902,20
South Sudan,goal13,Bayesian,0.00453283909664079,15,Bayesian,0.00027576811318272087,10
South Sudan,goal15,Bayesian,1.0380409646697986,15,Ridge,0.010260159815955038,5
South Sudan,goal16,Linear,3.3533333333333224,10,Ridge,0.027858112912964608,5
South Sudan,goal17,Bayesian,1.05206651411877,5,Bayesian,0.01682650498162882,5
South Sudan,goal2,Ridge,2.0088734232274152,5,Bayesian,0.03867794444637232,5
South Sudan,goal3,Ridge,1.3537886037408149,5,Ridge,0.035467209627658695,5
South Sudan,goal4,Ridge,0.013937915956496086,20,Ridge,0.10518018018017727,20
South Sudan,goal5,Ridge,0.41929534580253774,5,Ridge,0.007912785842279522,5
South Sudan,goal6,Ridge,0.13545019573727704,5,Ridge,0.005115893947729648,5
South Sudan,goal7,Bayesian,0.003120892780918077,20,Bayesian,0.004652574947934436,20
South Sudan,goal8,Bayesian,0.3162699783548969,5,Bayesian,0.006427608825557801,5
South Sudan,goal9,Ridge,0.12459330143540855,5,Ridge,0.11754385964912162,5
Spain,goal1,Bayesian,0.005345061882532577,20,Bayesian,0.0007297629052279339,20
Spain,goal10,Ridge,4.71953023053501,5,Ridge,0.021499333195800614,5
Spain,goal11,Ridge,0.16038277511961682,5,Ridge,0.0022374184222103194,5
Spain,goal12,Ridge,2.4891866028708174,5,Ridge,0.017094167077908888,5
Spain,goal13,Bayesian,3.517028816933036,15,Ridge,0.017077487387188423,5
Spain,goal14,Bayesian,4.304057221770359,20,Bayesian,0.03384371120064979,20
Spain,goal15,Ridge,1.643357981731123,5,Ridge,0.01401264751465126,5
Spain,goal16,Bayesian,0.318920849353164,20,Ridge,0.007001822827574444,20
Spain,goal17,Ridge,1.2375119617224672,5,Ridge,0.012712360983347302,5
Spain,goal2,Linear,2.0801731301939013,20,Linear,0.016022538237604488,20
Spain,goal3,Bayesian,0.22461331575718516,15,Bayesian,0.004162196856688957,15
Spain,goal4,Ridge,0.4494649847759823,5,Ridge,0.004314236024156755,5
Spain,goal5,Ridge,1.5603479773813045,5,Ridge,0.012177846072742523,5
Spain,goal6,Ridge,0.5984515006524692,5,Ridge,0.006694834906168091,5
Spain,goal7,Bayesian,0.6097683561022279,20,Bayesian,0.008460984037220324,20
Spain,goal8,Ridge,3.5969551979122123,5,Ridge,0.01931387538558609,5
Spain,goal9,Ridge,0.9947107438016966,5,Ridge,0.010077641341947665,5
Sri Lanka,goal1,Ridge,1.5143105698130401,5,Ridge,0.011024736733901653,5
Sri Lanka,goal10,Linear,0.2723684210526656,20,Linear,0.006196943972835903,20
Sri Lanka,goal11,Ridge,0.9505000947634233,10,Bayesian,0.010887618279923064,10
Sri Lanka,goal12,Ridge,1.1625576337538472,5,Ridge,0.010939435863402652,5
Sri Lanka,goal13,Ridge,0.17945193562418787,5,Ridge,0.0031209602954755697,5
Sri Lanka,goal14,Ridge,2.8799990306200036,15,Ridge,0.017167756100378188,10
Sri Lanka,goal15,Ridge,0.12978176912152983,15,Ridge,0.005503783813392466,15
Sri Lanka,goal16,Bayesian,3.7149189977332693,5,Bayesian,0.023859749408726656,5
Sri Lanka,goal17,Bayesian,0.7708194544126495,20,Bayesian,0.013253119221074762,20
Sri Lanka,goal2,Bayesian,4.353354111452459,20,Ridge,0.02689818655258686,5
Sri Lanka,goal3,Bayesian,0.8731302420679327,20,Bayesian,0.008540231620692527,20
Sri Lanka,goal4,Ridge,0.11999696909749082,20,Ridge,0.003926085176085441,20
Sri Lanka,goal5,Bayesian,0.5223052582723051,5,Bayesian,0.011524010524308808,5
Sri Lanka,goal6,Linear,0.46455026455027465,15,Linear,0.010389683377603914,15
Sri Lanka,goal7,Ridge,6.407377614317922,10,Ridge,0.02730073356385213,10
Sri Lanka,goal8,Linear,1.0439750692520993,20,Ridge,0.010183624572369248,20
Sri Lanka,goal9,Ridge,6.836816006960127,5,Linear,0.05658866346803137,5
Sudan,goal1,Bayesian,33.90365070084679,5,Bayesian,0.08975598876170753,5
Sudan,goal10,Bayesian,0.16530238731705457,20,Bayesian,0.004681447770703926,20
Sudan,goal11,Ridge,1.6284597562089274,20,Bayesian,0.025310993246624287,20
Sudan,goal12,Ridge,0.10626811390051685,10,Bayesian,0.0024905519393190315,10
Sudan,goal13,Ridge,0.6674728142670304,5,Ridge,0.0067098651947604905,5
Sudan,goal14,Linear,5.1347022160666675,20,Linear,0.03270373514431278,20
Sudan,goal15,Bayesian,0.017668206326332366,20,Bayesian,0.0019378466274113772,20
Sudan,goal16,Bayesian,0.2738852296770208,5,Ridge,0.007616769195716524,5
Sudan,goal17,Ridge,1.3789647672901193,5,Ridge,0.01942221699839439,5
Sudan,goal2,Ridge,0.12773509151042578,20,Ridge,0.012621621621621556,20
Sudan,goal3,Ridge,1.1564158329708856,5,Ridge,0.015810873215706078,5
Sudan,goal4,Ridge,0.9516311439756675,5,Ridge,0.018369051547364304,5
Sudan,goal5,Ridge,2.5280904741191,5,Ridge,0.040957062521010355,5
Sudan,goal6,Ridge_Auto,0.2740462229814906,5,Linear,0.01567390177457921,15
Sudan,goal7,Ridge,4.980408873423293,5,Ridge,0.031890907930136894,20
Sudan,goal8,Bayesian,0.5342846222110497,15,Bayesian,0.012130441919079613,15
Sudan,goal9,Ridge,2.4704306220095575,5,Ridge,0.09612114071144974,10
Suriname,goal1,Ridge,0.2490474119182347,5,Ridge,0.003610173817557406,5
Suriname,goal10,Linear,0.0,5,Linear,0.0,5
Suriname,goal11,Linear,0.0557825484764538,20,Linear,0.0025550795593635234,20
Suriname,goal12,Linear,0.0,5,Linear,0.0,5
Suriname,goal13,Linear,2.361239612188434,20,Linear,0.014559703067830028,20
Suriname,goal14,Bayesian,3.4587827872559145,10,Bayesian,0.02121869294118205,10
Suriname,goal15,Linear,0.0,5,Linear,0.0,5
Suriname,goal16,Ridge,1.0777381470204184,5,Ridge,0.01212633683490729,5
Suriname,goal17,Ridge,3.3127098738583713,5,Ridge,0.013094260295037317,5
Suriname,goal2,Bayesian,0.7118223825048539,10,Bayesian,0.01063762832577868,10
Suriname,goal3,Bayesian,2.2978405793594274,10,Ridge,0.01684403054836276,10
Suriname,goal4,Bayesian,6.902386545009241,5,Bayesian,0.03082263438595288,5
Suriname,goal5,Bayesian,0.5424906155724774,20,Bayesian,0.008470228108174556,20
Suriname,goal6,Ridge,0.20180948238363972,5,Bayesian,0.005433397678015135,10
Suriname,goal7,Ridge,0.35292824496794395,20,Bayesian,0.005500098825475203,20
Suriname,goal8,Bayesian,2.005984968138833,5,Bayesian,0.026742965105405258,5
Suriname,goal9,Linear,21.263174603175077,10,Ridge,0.09136583290620805,5
Sweden,goal1,Bayesian,0.0005268853799135127,20,Bayesian,0.00020547185179810035,20
Sweden,goal10,Bayesian,0.5289159986562845,20,Bayesian,0.005993468892534469,20
Sweden,goal11,Bayesian,0.006133641585830952,15,Bayesian,0.0007444837390316969,15
Sweden,goal12,Ridge,0.5136122280674044,10,Ridge,0.01030257864304067,10
Sweden,goal13,Linear,1.898412698412774,10,Linear,0.013464023598456113,10
Sweden,goal14,Bayesian,7.44894557779623,5,Ridge,0.030262372388562143,5
Sweden,goal15,Ridge,1.2641148325358786,5,Ridge,0.00733958239006014,5
Sweden,goal16,Linear,0.2062484252960468,15,Linear,0.0039709592206470645,15
Sweden,goal17,Bayesian,0.6402656815960264,5,Bayesian,0.007309930129305411,5
Sweden,goal2,Bayesian,1.2954358549992466,20,Bayesian,0.010341586645492715,20
Sweden,goal3,Bayesian,0.27298571466679106,5,Ridge,0.004590641339824445,5
Sweden,goal4,Bayesian,0.016895627304565897,20,Bayesian,0.001149920385351777,20
Sweden,goal5,Linear,0.03196675900277009,20,Linear,0.0017543859649122515,20
Sweden,goal6,Bayesian,0.3911112319638774,20,Ridge,0.003850869572386392,20
Sweden,goal7,Ridge,0.45132089968907024,10,Ridge,0.005857029378293433,10
Sweden,goal8,Ridge,0.766483252485614,10,Ridge,0.008474340599090935,5
Sweden,goal9,Ridge,1.2194867333623718,5,Ridge,0.007998713393874186,5
Switzerland,goal1,Bayesian,0.1564638942190329,5,Ridge,0.0026946015175681078,5
Switzerland,goal10,Bayesian,5.409444708953464,5,Ridge,0.022875160216150665,5
Switzerland,goal11,Bayesian,0.2917421186961867,5,Ridge,0.003956684286697383,5
Switzerland,goal12,Bayesian,1.5925980369261021,5,Bayesian,0.032493212025882116,5
Switzerland,goal13,Ridge,2.2025402348847365,5,Linear,0.01896922703342981,5
Switzerland,goal15,Linear,2.8168421052631563,5,Linear,0.008002094789211827,5
Switzerland,goal16,Bayesian,0.3477297202551841,5,Bayesian,0.005499657777426148,5
Switzerland,goal17,Bayesian,0.5995399397476167,5,Ridge,0.010181603301065555,5
Switzerland,goal2,Bayesian,0.6571740947066385,20,Linear,0.008138913993453538,20
Switzerland,goal3,Bayesian,0.5696389833268644,5,Bayesian,0.006252901380364152,5
Switzerland,goal4,Bayesian,0.42834777540701896,10,Bayesian,0.005188727696849235,5
Switzerland,goal5,Ridge,2.6625837320575063,5,Ridge,0.013484273045666914,5
Switzerland,goal6,Bayesian,1.8492560907912887,20,Bayesian,0.015141917896244916,5
Switzerland,goal7,Linear,0.18825396825396476,10,Linear,0.004209167539270768,10
Switzerland,goal8,Bayesian,0.6327505639164959,15,Bayesian,0.008365496659881384,5
Switzerland,goal9,Ridge,2.6845585036971222,5,Ridge,0.013730696931807033,5
Syrian Arab Republic,goal1,Bayesian,0.009707939083640519,15,Bayesian,0.0004569218788280732,10
Syrian Arab Republic,goal10,Linear,57.78947368420964,5,Ridge,0.040921533123602256,5
Syrian Arab Republic,goal11,Linear,1.7262465373960418,20,Bayesian,0.014745034348032812,5
Syrian Arab Republic,goal12,Bayesian,0.447835366530171,20,Bayesian,0.0068698224916942,20
